IDFolio,IDPersona,AgnoNacimiento,IDSexo,IDRelacionJefeHogar,IDEstudios,IDLugarEstudios,IDTituloProfesional,IDActividad,trabajaEnCasa,frecuenciaTrabajoCasaId,IDJornadaTrabajo,IngresoLiquido,IDTipoIngreso,Observaciones,EfectuaViajes,NumeroViajes,Factor,noviaja,ademasTrabaja,ademasEstudia
16010015,1,1967,1,0,7,0,0,3,1,1,1,1050000,1,MECANICO DENTAL TRABAJA EN SU HOGAR,1,11,31.56774909236886,0,0,0
16010015,2,1967,2,1,7,0,1,4,0,0,1,350000,1,EL DIA DE VIAJE LO DICE DON NESTOR YA QUE SE A VISITADO LA CASA MAS DE 4 VECES,1,5,31.56774909236886,0,0,0
16010015,3,1996,1,2,4,4,0,14,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16010015,4,2005,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16010015,5,1942,2,3,5,0,1,9,0,0,0,105000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16010021,1,1959,1,0,4,0,0,8,0,0,1,625000,1,,1,4,31.56774909236886,0,0,0
16010021,2,1966,2,1,4,0,0,3,0,0,1,350000,1,,1,4,31.56774909236886,0,0,0
16010021,3,1986,2,2,6,6,0,14,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16010021,4,1994,1,2,6,6,0,14,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16010901,1,1972,1,0,4,0,0,4,0,0,1,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16010901,2,1971,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16010901,3,1995,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16010901,4,1998,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16010901,5,2002,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16010901,6,2005,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16010901,7,2010,1,3,1,1,0,14,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16015001,1,1937,1,0,4,0,0,9,0,0,0,475000,1,se escribio 1 persona en mi casa autorizado por el supervisor,1,4,31.56774909236886,0,0,0
16015001,2,1940,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16015004,1,1929,1,0,7,0,1,9,0,0,0,800000,1,se escribieron 2 personas en mi casa autorizado por el supervisor,1,2,31.56774909236886,0,0,0
16015004,2,1935,2,1,5,0,1,9,0,0,0,350000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16015004,3,1973,2,2,7,0,1,1,0,0,1,800000,1,,1,3,31.56774909236886,0,0,0
16015013,1,1956,1,0,7,0,1,3,0,0,1,800000,1,se escribio 1 persona en mi casa autorizado por el supervisor,1,6,31.56774909236886,0,0,0
16015013,2,1960,2,1,4,0,0,11,0,0,0,475000,1,Sin Observación,1,6,31.56774909236886,0,1,0
16015014,1,1973,1,0,5,0,1,1,0,0,1,625000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16015014,2,1970,2,1,4,0,0,11,0,0,0,0,0,se escribieron 5 personas en mi casa autorizado por el supervisor,0,0,31.56774909236886,0,0,0
16015014,3,2000,1,2,4,4,0,14,0,0,0,0,0,,1,4,31.56774909236886,0,0,0
16015014,4,2000,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16015014,5,1998,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16015014,6,1998,2,2,4,4,0,14,0,0,0,0,0,,1,4,31.56774909236886,0,0,0
16022011,1,1950,1,0,4,0,0,4,0,0,1,625000,1,Sin Observación,1,7,31.56774909236886,0,0,0
16022011,2,1952,2,1,4,0,0,9,0,0,0,165000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16022011,3,1983,1,2,7,0,1,3,0,0,1,350000,1,NO REALIZA VIAJE A SU TRABAJO YA QUE SE ENCONTRABA EN SU DIA LIBRE,1,4,31.56774909236886,0,0,0
16022011,4,1956,2,3,4,0,0,4,0,0,1,350000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16022014,1,1943,1,0,5,0,1,9,0,0,0,165000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16022014,2,1952,2,1,7,0,1,4,0,0,1,350000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16022021,1,1982,2,0,4,0,0,11,0,0,0,350000,1,ELLA ARRIENDA UNA PIEZA INTERIOR DE LA CASA Y APARTE RECIBE UNA PENSION ALIMENTI,1,6,31.56774909236886,0,0,0
16022021,2,2007,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16022024,1,1969,1,0,4,0,0,4,0,0,1,350000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16022024,2,1960,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16022024,3,2003,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16022024,4,1996,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16025016,1,1936,2,0,3,0,0,9,0,0,0,350000,1,,1,2,31.56774909236886,0,1,0
16025016,2,1975,1,2,7,0,1,4,0,0,1,275000,1,,1,2,31.56774909236886,0,0,0
16025018,1,1953,1,0,3,0,0,4,0,0,1,275000,1,Sin Observación,1,1,31.56774909236886,0,0,0
16025018,2,1955,2,1,4,0,0,3,0,0,1,275000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16025018,3,1983,1,2,4,0,0,4,0,0,1,350000,1,NO TIENE VIAJE A SU TRABAJO PORQUE TRABAJA LOS DIAS MARTES SABADO Y DOMINGO Y EL,1,2,31.56774909236886,0,0,0
16025020,1,1978,2,0,4,0,0,3,0,0,1,475000,1,,1,4,31.56774909236886,0,0,0
16025020,2,2000,2,2,3,4,0,14,0,0,0,0,0,,1,3,31.56774909236886,0,0,0
16025020,3,1984,1,4,6,6,0,14,0,0,0,165000,1,LOS PADRES LE DAN UNA MENSUALIDAD ,1,2,31.56774909236886,0,0,0
16025022,1,1953,1,0,5,0,1,3,0,0,2,350000,1,,1,2,31.56774909236886,0,0,0
16025022,2,1952,2,1,4,0,0,11,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16028008,1,1977,1,0,5,0,1,1,0,0,2,275000,1,,1,4,31.56774909236886,0,0,0
16028008,2,1979,2,1,4,0,0,11,0,0,0,0,0,"FUE IMPOSIBLE ENTREVISTARLA PERSONALMENTE, CONFIRME SUS VIAJES POR TELEFONO",1,6,31.56774909236886,0,0,1
16028008,3,1995,2,2,7,6,0,14,0,0,0,0,0,Sin Observación,1,5,31.56774909236886,0,0,0
16028008,4,2009,2,2,2,1,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16028008,5,2012,1,2,1,1,0,14,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16028025,1,1961,1,0,5,0,1,4,0,0,1,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16028025,2,1962,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16028025,3,1991,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16028025,4,1996,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16028043,1,1976,2,0,7,0,1,11,0,0,0,225000,1,INGRESO CORESPONDE A PENSION ALIMENTICIA Y A OTRA AYUDA ECONOMICA DE UN FAMILIAR,1,4,31.56774909236886,0,0,0
16028043,2,1998,2,2,4,4,0,14,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16028044,1,1963,1,0,5,0,1,1,0,0,1,350000,1,,1,2,31.56774909236886,0,0,0
16028044,2,1968,2,1,5,0,1,1,0,0,1,350000,1,"viaja en vehiculo del trabajo .no fue entrevistada personalmente, sus viajes me ",1,2,31.56774909236886,0,0,0
16028044,3,1994,2,2,6,6,0,14,0,0,0,0,0,viaja en vehiculo de compañero de estudio,1,2,31.56774909236886,0,0,0
16028044,4,2003,1,2,3,4,0,14,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16028044,5,1940,2,3,4,0,0,9,0,0,0,165000,1,,1,2,31.56774909236886,0,0,0
16032002,1,1970,1,0,7,0,1,1,0,0,1,1050000,1,Sin Observación,1,6,31.56774909236886,0,0,0
16032002,2,1971,2,1,7,0,1,1,0,0,2,800000,1,Sin Observación,1,9,31.56774909236886,0,0,0
16032002,3,2000,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16032002,4,2002,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16032002,5,2004,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16032003,1,1971,1,0,7,0,1,1,0,0,2,1500001,1,Sin Observación,1,7,31.56774909236886,0,0,0
16032003,2,1976,2,1,7,0,1,1,0,0,2,800000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16032003,3,1994,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16032003,4,1999,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16032003,5,2001,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16032003,6,1958,2,6,4,0,0,7,1,1,1,165000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16032004,1,1973,1,0,7,0,1,1,0,0,2,800000,1,Sin Observación,1,5,31.56774909236886,0,0,0
16032004,2,1971,2,1,7,0,1,1,0,0,2,625000,1,Sin Observación,1,6,31.56774909236886,0,0,0
16032004,3,2001,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16032004,4,2002,2,2,3,4,0,14,0,0,0,0,0,,0,2,31.56774909236886,0,0,0
16032004,5,2006,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16032007,1,1955,1,0,4,0,0,4,0,0,1,800000,1,,0,0,31.56774909236886,0,0,0
16032007,2,1958,2,1,7,0,1,1,0,0,1,625000,1,,1,4,31.56774909236886,0,0,0
16032007,3,1984,2,2,7,0,1,1,0,0,1,625000,1,,1,2,31.56774909236886,0,0,0
16032007,4,1934,2,3,4,0,0,9,0,0,0,165000,1,suegra del jefe de hogar,0,0,31.56774909236886,0,0,0
16039003,1,1958,1,0,5,0,1,3,0,0,1,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16039003,2,1961,2,1,5,0,1,3,0,0,1,625000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16039003,3,1987,1,2,5,0,1,1,0,0,1,165000,1,"El encuestado realiza multiples viajes por motivo de trabajo durante el dia, por",1,3,31.56774909236886,0,0,0
16039003,4,1993,1,2,5,7,0,14,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16039013,1,1956,1,0,4,0,0,3,0,0,1,800000,1,,1,6,31.56774909236886,0,0,0
16039013,2,1952,2,1,4,0,0,4,0,0,1,275000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16039018,1,1957,1,0,7,0,1,4,0,0,1,1050000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16039018,2,1958,2,1,5,0,0,4,0,0,1,225000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16042013,1,1962,1,0,7,0,1,2,0,0,2,475000,1,,1,4,31.56774909236886,0,0,0
16042013,2,1962,2,1,7,0,1,1,0,0,2,350000,1,,1,5,31.56774909236886,0,0,0
16042013,3,1989,2,2,6,6,0,14,0,0,0,0,0,NO FUE A CLASES POR TENER TRAMITES Y MEDICO,1,3,31.56774909236886,0,0,0
16042013,4,1992,2,2,7,0,1,1,0,0,2,350000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16042013,5,1988,1,3,6,6,0,14,0,0,0,0,0,Sin Observación,1,5,31.56774909236886,0,0,0
16042016,1,1974,1,0,7,0,1,1,0,0,1,625000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16042016,2,1976,2,1,7,0,1,11,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16042016,3,2005,1,2,3,4,0,14,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16042016,4,2008,2,2,2,3,0,14,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16042016,5,2010,2,2,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16042019,1,1969,1,0,7,0,1,1,0,0,1,625000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16042019,2,1969,2,1,7,0,1,1,0,0,2,475000,1,Sin Observación,1,7,31.56774909236886,0,0,0
16042019,3,1993,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16042019,4,1995,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,6,31.56774909236886,0,0,0
16042019,5,1999,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16042019,6,2003,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16042019,7,2006,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16042019,8,1942,2,3,4,0,0,9,0,0,0,225000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16042020,1,1974,1,0,7,0,1,2,0,0,2,625000,1,NO FUE AL TRABAJO POR TENER A SU HIJO ENFERMO Y DEVIA LLEVARLO AL MEDICO,1,6,31.56774909236886,0,0,0
16042020,2,1992,1,2,8,8,0,14,0,0,0,105000,1,"INGRESO POR PENSION, PERSONA CON SINDROME DE DOWN",1,4,31.56774909236886,0,0,0
16043004,1,1970,1,0,7,0,1,1,0,0,1,1050000,1,Sin Observación,1,6,31.56774909236886,0,0,0
16043004,2,1970,2,1,7,0,1,1,0,0,2,625000,1,Sin Observación,1,11,31.56774909236886,0,0,0
16043004,3,2000,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16043004,4,1998,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,7,31.56774909236886,0,0,0
16043006,1,1969,1,0,7,0,1,1,0,0,1,1500001,1,Sin Observación,1,4,31.56774909236886,0,0,0
16043006,2,1971,2,1,7,0,1,11,0,0,0,0,0,Sin Observación,1,14,31.56774909236886,0,0,0
16043006,3,1991,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,3,31.56774909236886,0,0,0
16043006,4,2001,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,5,31.56774909236886,0,0,0
16043006,5,2003,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16043012,1,1935,2,0,3,0,0,11,0,0,0,165000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16043013,1,1932,1,0,3,0,0,9,0,0,0,475000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16043013,2,1929,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16043013,3,1958,1,2,5,0,1,1,0,0,1,625000,1,SE TOMO LIBRE...,1,2,31.56774909236886,0,0,0
16047004,1,1970,1,0,7,0,1,1,0,0,1,1050000,1,Sin Observación,1,10,31.56774909236886,0,0,0
16047004,2,1971,2,1,7,0,1,1,0,0,1,625000,1,Sin Observación,1,7,31.56774909236886,0,0,0
16047004,3,1997,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16047004,4,2004,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16047004,5,2006,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,5,31.56774909236886,0,0,0
16047006,1,1982,2,0,5,0,1,8,0,0,1,475000,1,Sin Observación,1,6,31.56774909236886,0,0,0
16047006,2,1981,1,1,5,0,1,8,0,0,1,0,0,Sin Observación,1,6,31.56774909236886,0,0,0
16047009,1,1978,2,0,4,0,0,11,0,0,0,625000,1,Sin Observación,1,3,31.56774909236886,0,0,0
16047009,2,1997,1,2,4,4,0,14,0,0,0,0,0,Abandonó sus estudios secundarios por ahora.,1,1,31.56774909236886,0,0,0
16047009,3,1999,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,3,31.56774909236886,0,0,0
16047009,4,1985,2,3,4,0,0,11,0,0,0,165000,1,Sin Observación,1,1,31.56774909236886,0,0,0
16047015,1,1942,1,0,5,0,1,3,0,0,1,475000,1,Sin Observación,1,6,31.56774909236886,0,0,0
16047015,2,1941,2,1,5,0,0,9,0,0,0,275000,1,Sin Observación,1,3,31.56774909236886,0,0,0
16047017,1,1936,2,0,7,0,1,9,0,0,0,475000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16047017,2,1986,1,2,6,6,1,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16047019,1,1976,2,0,4,0,0,11,0,0,0,625000,1,Sin Observación,1,15,31.56774909236886,0,0,0
16047019,2,1997,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16047019,3,1999,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,5,31.56774909236886,0,0,0
16047019,4,2002,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,6,31.56774909236886,0,0,0
16047019,5,2007,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,7,31.56774909236886,0,0,0
16052005,1,1959,1,0,4,0,0,9,0,0,0,475000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16052005,2,1962,2,1,4,0,0,11,0,0,0,0,0,,1,6,31.56774909236886,0,0,0
16052005,3,1985,1,2,7,0,1,1,0,0,2,275000,1,Sin Observación,1,3,31.56774909236886,0,0,0
16052005,4,1942,2,3,3,0,0,9,0,0,0,105000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16052017,1,1937,1,0,4,0,0,9,0,0,0,225000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16052017,2,1944,2,1,3,0,0,9,0,0,0,165000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16052017,3,1971,2,2,7,0,1,1,1,1,1,350000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16052017,4,1992,1,3,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16052020,1,1980,2,0,7,0,1,1,0,0,1,625000,1,,1,4,31.56774909236886,0,0,0
16052020,2,1951,2,3,5,0,1,11,0,0,0,0,0,ELLA ESTA DE PASEO ACA ... PERO VIVE EN PUNTA ARENAS...,1,4,31.56774909236886,0,0,0
16052025,1,1954,1,0,4,0,0,4,0,0,1,475000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16052025,2,1954,2,1,7,0,1,1,0,0,1,625000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16052025,3,1948,1,3,5,0,1,3,0,0,1,40000,1,NO LE INTERES PARTICIPAR...,0,0,31.56774909236886,0,0,0
16052025,4,1992,2,3,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16056001,1,1942,1,0,4,0,0,9,0,0,0,350000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16056001,2,1944,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16056016,1,1971,2,0,7,0,1,1,0,0,1,1050000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16056017,1,1962,1,0,7,0,1,1,0,0,1,1050000,1,,1,6,31.56774909236886,0,0,0
16056017,2,1964,2,1,4,0,0,11,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16056017,3,1989,1,2,6,6,0,14,0,0,0,165000,1,ESTA HACIENDO SU TESIS...,1,5,31.56774909236886,0,1,0
16056017,4,1992,1,2,6,6,0,14,0,0,0,0,0,,1,7,31.56774909236886,0,0,0
16056017,5,1998,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16056017,6,2000,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16056020,1,1964,1,0,7,0,1,1,0,0,1,800000,1,Sin Observación,1,8,31.56774909236886,0,0,0
16056020,2,1964,2,1,7,0,0,11,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16056020,3,1999,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16061011,1,1972,1,0,7,0,1,2,1,3,1,800000,1,Trabajó en la casa.,0,0,31.56774909236886,0,0,0
16061011,2,1972,2,1,7,0,1,1,0,0,1,1050000,1,Sin Observación,1,7,31.56774909236886,0,0,0
16061011,3,2003,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16061011,4,2006,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16061012,1,1970,1,0,7,0,1,1,1,1,1,1500001,1,Sin Observación,1,4,31.56774909236886,0,0,0
16061012,2,1973,2,1,7,0,1,1,0,0,1,1500001,1,No realizo ningun tipo de viaje con motivo de trabajo por estar con licencia med,1,4,31.56774909236886,0,0,0
16061012,3,1997,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16061012,4,2001,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16061018,1,1963,1,0,7,0,1,3,1,3,1,1350000,1,Sin Observación,1,8,31.56774909236886,0,0,0
16061018,2,1963,2,1,6,0,0,3,1,3,2,625000,1,Sin Observación,1,9,31.56774909236886,0,0,0
16061018,3,1989,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,5,31.56774909236886,0,0,0
16061018,4,1997,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16061018,5,1991,2,2,6,0,0,3,1,1,2,105000,1,Comenzo a trabajar hace pocos dias.,1,4,31.56774909236886,0,0,0
16061018,6,2010,2,3,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16065011,1,1979,2,0,7,0,1,1,1,2,1,800000,1,Sin Observación,1,2,31.56774909236886,0,0,1
16065021,1,1984,2,0,7,0,1,1,0,0,1,475000,1,Sin Observación,1,7,31.56774909236886,0,0,0
16065021,2,2006,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,5,31.56774909236886,0,0,0
16065023,1,1948,1,0,4,0,0,3,0,0,1,165000,1,Sin Observación,1,8,31.56774909236886,0,0,0
16065023,2,1973,1,2,6,0,0,3,1,1,1,275000,1,Sin Observación,1,6,31.56774909236886,0,0,0
16065023,3,1955,2,3,4,0,0,2,0,0,1,165000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16065023,4,1994,1,3,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16065023,5,1998,2,3,4,0,0,13,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16071001,1,1973,1,0,7,0,1,1,0,0,2,800000,1,Sin Observación,1,11,31.56774909236886,0,0,1
16071001,2,1977,2,1,7,0,1,1,0,0,1,625000,1,Sin Observación,1,7,31.56774909236886,0,0,0
16071001,3,2009,1,2,2,2,0,14,0,0,0,0,0,Sin Observación,1,5,31.56774909236886,0,0,0
16071014,1,1986,1,0,5,0,1,1,0,0,1,475000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16071017,1,1977,1,0,7,0,1,1,0,0,1,1350000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16071017,2,1978,2,1,5,0,1,11,0,0,0,40000,1,Sin Observación,1,6,31.56774909236886,0,0,0
16071017,3,2009,2,2,2,2,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16071017,4,2013,1,2,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,31.56774909236886,0,0,0
16071019,1,1967,1,0,7,0,1,1,0,0,1,1350000,1,Sin Observación,1,7,31.56774909236886,0,0,0
16071019,2,1969,2,1,7,0,1,3,0,0,1,350000,1,Sin Observación,1,8,31.56774909236886,0,0,0
16071019,3,2000,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16071019,4,2004,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16072015,1,1992,2,0,5,7,0,14,0,0,0,0,0,Sin Observación,1,6,31.56774909236886,0,0,0
16072015,2,2010,2,2,2,2,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16072016,1,1943,1,0,7,0,1,9,0,0,0,0,0,NOMBRE DE LOS MUELLES: El muelle que ocupa para trasladarse desde Niebla a La Is,1,4,31.56774909236886,0,0,0
16072016,2,1966,2,1,7,0,1,1,0,0,1,350000,1,Sin Observación,1,5,31.56774909236886,0,0,0
16072016,3,1992,1,2,4,0,0,12,0,0,0,0,0,,1,4,31.56774909236886,0,0,0
16072016,4,1997,2,2,4,4,0,14,0,0,0,0,0,,1,4,31.56774909236886,0,0,0
16072016,5,1998,2,2,4,4,0,14,0,0,0,0,0,VIAJE DEL 1-3 SON VALIDOS ( el resto fue una copia de los viajes de la Sra. Raqu,1,5,31.56774909236886,0,0,0
16072017,1,1959,1,0,4,0,0,2,0,0,1,625000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16072017,2,1959,2,1,4,0,0,2,0,0,1,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16072017,3,1986,1,2,6,0,0,3,0,0,3,40000,1,"Su actividad es trabajo de forma ocacional, en negocios.Varia segun su tiempo.",1,2,31.56774909236886,0,0,0
16072017,4,1989,2,2,7,0,1,1,0,0,2,225000,1,,1,3,31.56774909236886,0,0,0
16072017,5,1981,2,3,7,0,1,3,0,0,1,350000,1,,1,2,31.56774909236886,0,0,0
16072017,6,1994,2,3,6,6,0,14,0,0,0,0,0,,1,2,31.56774909236886,0,0,0
16072017,7,2012,2,3,1,0,0,13,0,0,0,0,0,,0,0,31.56774909236886,0,0,0
16072019,1,1957,1,0,4,0,0,4,0,0,1,350000,1,Sin Observación,1,4,31.56774909236886,0,0,0
16072019,2,1961,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16072019,3,1996,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
16076003,1,1962,1,0,7,0,1,9,0,0,0,1350000,1,,1,7,31.56774909236886,0,0,0
16076003,2,1970,2,1,7,0,1,1,0,0,1,800000,1,Sin Observación,1,7,31.56774909236886,0,0,0
16076003,3,1994,1,2,6,6,0,14,0,0,0,40000,1,,1,6,31.56774909236886,0,1,0
16076003,4,1995,2,2,4,5,0,14,0,0,0,0,0,,1,4,31.56774909236886,0,0,0
16076003,5,2003,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16076003,6,2010,2,2,2,2,0,14,0,0,0,0,0,Sin Observación,1,2,31.56774909236886,0,0,0
16076009,1,1971,2,0,7,0,1,1,0,0,1,1050000,1,Sin Observación,1,2,31.56774909236886,0,0,0
16076009,2,1970,1,1,7,0,1,3,1,2,3,275000,1,Sin Observación,0,0,31.56774909236886,0,0,0
16076009,3,2006,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.56774909236886,0,0,0
